Date,Relative Humidity (%),District
2000-05-12,45.25,BOKHTAR
2000-05-13,53.81,BOKHTAR
2000-05-14,54.88,BOKHTAR
2000-05-15,47.38,BOKHTAR
2000-05-16,38.94,BOKHTAR
2000-05-17,57.25,BOKHTAR
2000-05-18,56.06,BOKHTAR
2000-05-19,50.94,BOKHTAR
2000-05-20,46.62,BOKHTAR
2000-05-21,49.69,BOKHTAR
2000-05-22,46.12,BOKHTAR
2000-05-23,41.06,BOKHTAR
2000-05-24,42.19,BOKHTAR
2000-05-25,50.25,BOKHTAR
2000-05-26,58.44,BOKHTAR
2000-05-27,56.5,BOKHTAR
2000-05-28,59.19,BOKHTAR
2000-05-29,51.19,BOKHTAR
2000-05-30,47.94,BOKHTAR
2000-05-31,53.69,BOKHTAR
2000-06-01,50.0,BOKHTAR
2000-06-02,42.56,BOKHTAR
2000-06-03,42.19,BOKHTAR
2000-06-04,50.06,BOKHTAR
2000-06-05,55.06,BOKHTAR
2000-06-06,48.88,BOKHTAR
2000-06-07,37.81,BOKHTAR
2000-06-08,51.94,BOKHTAR
2000-06-09,54.38,BOKHTAR
2000-06-10,43.0,BOKHTAR
2000-06-11,39.06,BOKHTAR
2000-06-12,33.38,BOKHTAR
2000-06-13,28.69,BOKHTAR
2000-06-14,35.31,BOKHTAR
2000-06-15,37.0,BOKHTAR
2000-06-16,32.94,BOKHTAR
2000-06-17,25.62,BOKHTAR
2000-06-18,24.69,BOKHTAR
2000-06-19,37.81,BOKHTAR
2000-06-20,38.31,BOKHTAR
2000-06-21,32.38,BOKHTAR
2000-06-22,26.62,BOKHTAR
2000-06-23,37.44,BOKHTAR
2000-06-24,35.75,BOKHTAR
2000-06-25,27.06,BOKHTAR
2000-06-26,30.31,BOKHTAR
2000-06-27,25.19,BOKHTAR
2000-06-28,24.31,BOKHTAR
2000-06-29,31.81,BOKHTAR
2000-06-30,19.12,BOKHTAR
2000-07-01,10.56,BOKHTAR
2000-07-02,36.19,BOKHTAR
2000-07-03,36.19,BOKHTAR
2000-07-04,35.19,BOKHTAR
2000-07-05,29.56,BOKHTAR
2000-07-06,24.31,BOKHTAR
2000-07-07,22.38,BOKHTAR
2000-07-08,30.5,BOKHTAR
2000-07-09,21.88,BOKHTAR
2000-07-10,18.88,BOKHTAR
2000-07-11,21.44,BOKHTAR
2000-07-12,24.31,BOKHTAR
2000-07-13,18.94,BOKHTAR
2000-07-14,13.69,BOKHTAR
2000-07-15,19.31,BOKHTAR
2000-07-16,24.94,BOKHTAR
2000-07-17,17.31,BOKHTAR
2000-07-18,28.94,BOKHTAR
2000-07-19,35.12,BOKHTAR
2000-07-20,31.25,BOKHTAR
2000-07-21,25.75,BOKHTAR
2000-07-22,22.44,BOKHTAR
2000-07-23,22.56,BOKHTAR
2000-07-24,28.75,BOKHTAR
2000-07-25,33.19,BOKHTAR
2000-07-26,29.0,BOKHTAR
2000-07-27,22.44,BOKHTAR
2000-07-28,14.25,BOKHTAR
2000-07-29,18.31,BOKHTAR
2000-07-30,11.25,BOKHTAR
2000-07-31,12.88,BOKHTAR
2000-08-01,11.88,BOKHTAR
2000-08-02,19.5,BOKHTAR
2000-08-03,45.38,BOKHTAR
2000-08-04,48.12,BOKHTAR
2000-08-05,45.69,BOKHTAR
2000-08-06,39.5,BOKHTAR
2000-08-07,32.25,BOKHTAR
2000-08-08,24.12,BOKHTAR
2000-08-09,24.0,BOKHTAR
2000-08-10,27.0,BOKHTAR
2000-08-11,35.0,BOKHTAR
2000-08-12,32.12,BOKHTAR
2000-08-13,23.38,BOKHTAR
2000-08-14,35.62,BOKHTAR
2000-08-15,34.5,BOKHTAR
2000-08-16,33.75,BOKHTAR
2000-08-17,26.94,BOKHTAR
2000-08-18,27.25,BOKHTAR
2000-08-19,29.75,BOKHTAR
2000-08-20,40.06,BOKHTAR
2000-08-21,39.62,BOKHTAR
2000-08-22,31.94,BOKHTAR
2000-08-23,23.0,BOKHTAR
2000-08-24,32.88,BOKHTAR
2000-08-25,51.44,BOKHTAR
2000-08-26,53.25,BOKHTAR
2000-08-27,46.44,BOKHTAR
2000-08-28,28.81,BOKHTAR
2000-08-29,29.12,BOKHTAR
2000-08-30,41.25,BOKHTAR
2000-08-31,45.25,BOKHTAR
2000-09-01,41.88,BOKHTAR
2000-09-02,28.88,BOKHTAR
2000-09-03,27.31,BOKHTAR
2000-09-04,31.81,BOKHTAR
2000-09-05,28.0,BOKHTAR
2000-09-06,31.5,BOKHTAR
2000-09-07,50.19,BOKHTAR
2000-09-08,26.44,BOKHTAR
2000-09-09,26.75,BOKHTAR
2000-09-10,45.0,BOKHTAR
2000-09-11,42.12,BOKHTAR
2000-09-12,23.94,BOKHTAR
2000-09-13,44.12,BOKHTAR
2000-09-14,52.31,BOKHTAR
2000-09-15,42.88,BOKHTAR
2000-09-16,37.31,BOKHTAR
2000-09-17,48.5,BOKHTAR
2000-09-18,44.31,BOKHTAR
2000-09-19,28.94,BOKHTAR
2000-09-20,28.88,BOKHTAR
2000-09-21,35.75,BOKHTAR
2000-09-22,33.19,BOKHTAR
2000-09-23,30.31,BOKHTAR
2000-09-24,22.75,BOKHTAR
2000-09-25,37.25,BOKHTAR
2000-09-26,51.81,BOKHTAR
2000-09-27,48.5,BOKHTAR
2000-09-28,61.12,BOKHTAR
2000-09-29,73.0,BOKHTAR
2000-09-30,70.69,BOKHTAR
2000-10-01,58.44,BOKHTAR
2000-10-02,60.06,BOKHTAR
2000-10-03,49.06,BOKHTAR
2000-10-04,33.0,BOKHTAR
2000-10-05,30.56,BOKHTAR
2000-10-06,26.25,BOKHTAR
2000-10-07,27.12,BOKHTAR
2000-10-08,45.19,BOKHTAR
2000-10-09,65.12,BOKHTAR
2000-10-10,64.25,BOKHTAR
2000-10-11,67.12,BOKHTAR
2000-10-12,67.19,BOKHTAR
2000-10-13,60.81,BOKHTAR
2000-10-14,60.44,BOKHTAR
2000-10-15,58.69,BOKHTAR
2000-10-16,47.19,BOKHTAR
2000-10-17,50.31,BOKHTAR
2000-10-18,46.81,BOKHTAR
2000-10-19,49.12,BOKHTAR
2000-10-20,66.81,BOKHTAR
2000-10-21,68.38,BOKHTAR
2000-10-22,86.38,BOKHTAR
2000-10-23,80.31,BOKHTAR
2000-10-24,88.0,BOKHTAR
2000-10-25,82.81,BOKHTAR
2000-10-26,75.06,BOKHTAR
2000-10-27,61.38,BOKHTAR
2000-10-28,56.06,BOKHTAR
2000-10-29,82.0,BOKHTAR
2000-10-30,83.62,BOKHTAR
2000-10-31,76.56,BOKHTAR
2000-11-01,67.06,BOKHTAR
2000-11-02,64.69,BOKHTAR
2000-11-03,61.0,BOKHTAR
2000-11-04,58.12,BOKHTAR
2000-11-05,56.12,BOKHTAR
2000-11-06,48.69,BOKHTAR
2000-11-07,41.56,BOKHTAR
2000-11-08,60.0,BOKHTAR
2000-11-09,57.12,BOKHTAR
2000-11-10,61.75,BOKHTAR
2000-11-11,53.62,BOKHTAR
2000-11-12,55.38,BOKHTAR
2000-11-13,65.44,BOKHTAR
2000-11-14,50.38,BOKHTAR
2000-11-15,35.94,BOKHTAR
2000-11-16,37.0,BOKHTAR
2000-11-17,45.31,BOKHTAR
2000-11-18,46.25,BOKHTAR
2000-11-19,62.62,BOKHTAR
2000-11-20,68.69,BOKHTAR
2000-11-21,46.06,BOKHTAR
2000-11-22,62.94,BOKHTAR
2000-11-23,62.5,BOKHTAR
2000-11-24,57.31,BOKHTAR
2000-11-25,58.44,BOKHTAR
2000-11-26,59.94,BOKHTAR
2000-11-27,66.94,BOKHTAR
2000-11-28,79.25,BOKHTAR
2000-11-29,81.94,BOKHTAR
2000-11-30,91.94,BOKHTAR
2000-12-01,84.0,BOKHTAR
2000-12-02,73.44,BOKHTAR
2000-12-03,66.56,BOKHTAR
2000-12-04,64.94,BOKHTAR
2000-12-05,62.06,BOKHTAR
2000-12-06,62.0,BOKHTAR
2000-12-07,61.94,BOKHTAR
2000-12-08,70.88,BOKHTAR
2000-12-09,64.69,BOKHTAR
2000-12-10,68.62,BOKHTAR
2000-12-11,66.81,BOKHTAR
2000-12-12,68.94,BOKHTAR
2000-12-13,89.62,BOKHTAR
2000-12-14,86.81,BOKHTAR
2000-12-15,74.12,BOKHTAR
2000-12-16,84.5,BOKHTAR
2000-12-17,98.25,BOKHTAR
2000-12-18,96.69,BOKHTAR
2000-12-19,91.38,BOKHTAR
2000-12-20,91.56,BOKHTAR
2000-12-21,79.69,BOKHTAR
2000-12-22,75.94,BOKHTAR
2000-12-23,90.31,BOKHTAR
2000-12-24,97.5,BOKHTAR
2000-12-25,92.81,BOKHTAR
2000-12-26,85.0,BOKHTAR
2000-12-27,90.31,BOKHTAR
2000-12-28,77.31,BOKHTAR
2000-12-29,69.56,BOKHTAR
2000-12-30,76.12,BOKHTAR
2000-12-31,93.0,BOKHTAR
2001-01-01,94.25,BOKHTAR
2001-01-02,91.31,BOKHTAR
2001-01-03,88.81,BOKHTAR
2001-01-04,79.25,BOKHTAR
2001-01-05,94.31,BOKHTAR
2001-01-06,93.0,BOKHTAR
2001-01-07,86.38,BOKHTAR
2001-01-08,70.69,BOKHTAR
2001-01-09,53.81,BOKHTAR
2001-01-10,72.31,BOKHTAR
2001-01-11,83.25,BOKHTAR
2001-01-12,90.69,BOKHTAR
2001-01-13,94.62,BOKHTAR
2001-01-14,88.12,BOKHTAR
2001-01-15,90.69,BOKHTAR
2001-01-16,83.31,BOKHTAR
2001-01-17,82.44,BOKHTAR
2001-01-18,83.69,BOKHTAR
2001-01-19,84.5,BOKHTAR
2001-01-20,74.44,BOKHTAR
2001-01-21,69.38,BOKHTAR
2001-01-22,79.5,BOKHTAR
2001-01-23,73.06,BOKHTAR
2001-01-24,69.25,BOKHTAR
2001-01-25,75.62,BOKHTAR
2001-01-26,68.38,BOKHTAR
2001-01-27,64.94,BOKHTAR
2001-01-28,65.19,BOKHTAR
2001-01-29,68.12,BOKHTAR
2001-01-30,71.88,BOKHTAR
2001-01-31,76.44,BOKHTAR
2001-02-01,79.31,BOKHTAR
2001-02-02,77.62,BOKHTAR
2001-02-03,94.69,BOKHTAR
2001-02-04,79.62,BOKHTAR
2001-02-05,72.12,BOKHTAR
2001-02-06,65.19,BOKHTAR
2001-02-07,74.81,BOKHTAR
2001-02-08,73.81,BOKHTAR
2001-02-09,60.06,BOKHTAR
2001-02-10,59.62,BOKHTAR
2001-02-11,59.62,BOKHTAR
2001-02-12,55.38,BOKHTAR
2001-02-13,62.94,BOKHTAR
2001-02-14,87.06,BOKHTAR
2001-02-15,86.56,BOKHTAR
2001-02-16,95.31,BOKHTAR
2001-02-17,86.19,BOKHTAR
2001-02-18,69.25,BOKHTAR
2001-02-19,86.94,BOKHTAR
2001-02-20,94.81,BOKHTAR
2001-02-21,63.75,BOKHTAR
2001-02-22,82.38,BOKHTAR
2001-02-23,78.75,BOKHTAR
2001-02-24,94.88,BOKHTAR
2001-02-25,98.81,BOKHTAR
2001-02-26,93.31,BOKHTAR
2001-02-27,92.69,BOKHTAR
2001-02-28,84.31,BOKHTAR
2001-03-01,76.25,BOKHTAR
2001-03-02,88.5,BOKHTAR
2001-03-03,67.31,BOKHTAR
2001-03-04,71.75,BOKHTAR
2001-03-05,80.75,BOKHTAR
2001-03-06,72.5,BOKHTAR
2001-03-07,73.62,BOKHTAR
2001-03-08,81.62,BOKHTAR
2001-03-09,66.75,BOKHTAR
2001-03-10,45.44,BOKHTAR
2001-03-11,49.81,BOKHTAR
2001-03-12,58.69,BOKHTAR
2001-03-13,85.94,BOKHTAR
2001-03-14,87.75,BOKHTAR
2001-03-15,91.25,BOKHTAR
2001-03-16,71.94,BOKHTAR
2001-03-17,59.5,BOKHTAR
2001-03-18,65.69,BOKHTAR
2001-03-19,64.12,BOKHTAR
2001-03-20,68.31,BOKHTAR
2001-03-21,59.38,BOKHTAR
2001-03-22,60.88,BOKHTAR
2001-03-23,85.38,BOKHTAR
2001-03-24,77.0,BOKHTAR
2001-03-25,64.69,BOKHTAR
2001-03-26,67.94,BOKHTAR
2001-03-27,55.31,BOKHTAR
2001-03-28,64.88,BOKHTAR
2001-03-29,69.31,BOKHTAR
2001-03-30,64.81,BOKHTAR
2001-03-31,62.12,BOKHTAR
2001-04-01,64.75,BOKHTAR
2001-04-02,75.25,BOKHTAR
2001-04-03,85.12,BOKHTAR
2001-04-04,87.81,BOKHTAR
2001-04-05,95.75,BOKHTAR
2001-04-06,79.75,BOKHTAR
2001-04-07,79.69,BOKHTAR
2001-04-08,73.81,BOKHTAR
2001-04-09,56.06,BOKHTAR
2001-04-10,59.44,BOKHTAR
2001-04-11,77.69,BOKHTAR
2001-04-12,69.69,BOKHTAR
2001-04-13,65.0,BOKHTAR
2001-04-14,75.62,BOKHTAR
2001-04-15,75.69,BOKHTAR
2001-04-16,81.0,BOKHTAR
2001-04-17,74.5,BOKHTAR
2001-04-18,75.88,BOKHTAR
2001-04-19,70.81,BOKHTAR
2001-04-20,62.75,BOKHTAR
2001-04-21,59.25,BOKHTAR
2001-04-22,60.12,BOKHTAR
2001-04-23,68.94,BOKHTAR
2001-04-24,69.0,BOKHTAR
2001-04-25,67.38,BOKHTAR
2001-04-26,60.56,BOKHTAR
2001-04-27,56.12,BOKHTAR
2001-04-28,46.44,BOKHTAR
2001-04-29,34.62,BOKHTAR
2001-04-30,37.69,BOKHTAR
2001-05-01,73.19,BOKHTAR
2001-05-02,80.12,BOKHTAR
2001-05-03,67.19,BOKHTAR
2001-05-04,79.19,BOKHTAR
2001-05-05,71.5,BOKHTAR
2001-05-06,70.88,BOKHTAR
2001-05-07,73.25,BOKHTAR
2001-05-08,81.25,BOKHTAR
2001-05-09,91.19,BOKHTAR
2001-05-10,80.75,BOKHTAR
2001-05-11,84.38,BOKHTAR
2001-05-12,71.19,BOKHTAR
2001-05-13,78.19,BOKHTAR
2001-05-14,74.81,BOKHTAR
2001-05-15,72.44,BOKHTAR
2001-05-16,70.44,BOKHTAR
2001-05-17,63.12,BOKHTAR
2001-05-18,57.94,BOKHTAR
2001-05-19,51.38,BOKHTAR
2001-05-20,56.06,BOKHTAR
2001-05-21,60.56,BOKHTAR
2001-05-22,42.94,BOKHTAR
2001-05-23,50.56,BOKHTAR
2001-05-24,52.88,BOKHTAR
2001-05-25,41.06,BOKHTAR
2001-05-26,40.19,BOKHTAR
2001-05-27,48.75,BOKHTAR
2001-05-28,57.25,BOKHTAR
2001-05-29,48.25,BOKHTAR
2001-05-30,53.06,BOKHTAR
2001-05-31,53.12,BOKHTAR
2001-06-01,43.5,BOKHTAR
2001-06-02,34.5,BOKHTAR
2001-06-03,27.88,BOKHTAR
2001-06-04,42.69,BOKHTAR
2001-06-05,45.12,BOKHTAR
2001-06-06,42.56,BOKHTAR
2001-06-07,42.38,BOKHTAR
2001-06-08,36.25,BOKHTAR
2001-06-09,40.38,BOKHTAR
2001-06-10,37.38,BOKHTAR
2001-06-11,32.0,BOKHTAR
2001-06-12,32.69,BOKHTAR
2001-06-13,25.12,BOKHTAR
2001-06-14,28.19,BOKHTAR
2001-06-15,28.94,BOKHTAR
2001-06-16,34.06,BOKHTAR
2001-06-17,52.12,BOKHTAR
2001-06-18,49.75,BOKHTAR
2001-06-19,39.81,BOKHTAR
2001-06-20,31.81,BOKHTAR
2001-06-21,36.44,BOKHTAR
2001-06-22,35.25,BOKHTAR
2001-06-23,35.5,BOKHTAR
2001-06-24,29.38,BOKHTAR
2001-06-25,32.44,BOKHTAR
2001-06-26,34.94,BOKHTAR
2001-06-27,32.56,BOKHTAR
2001-06-28,33.75,BOKHTAR
2001-06-29,33.12,BOKHTAR
2001-06-30,25.19,BOKHTAR
2001-07-01,25.69,BOKHTAR
2001-07-02,35.0,BOKHTAR
2001-07-03,28.56,BOKHTAR
2001-07-04,25.19,BOKHTAR
2001-07-05,34.94,BOKHTAR
2001-07-06,34.06,BOKHTAR
2001-07-07,38.19,BOKHTAR
2001-07-08,45.75,BOKHTAR
2001-07-09,43.25,BOKHTAR
2001-07-10,29.81,BOKHTAR
2001-07-11,33.44,BOKHTAR
2001-07-12,37.0,BOKHTAR
2001-07-13,32.81,BOKHTAR
2001-07-14,35.44,BOKHTAR
2001-07-15,31.5,BOKHTAR
2001-07-16,23.0,BOKHTAR
2001-07-17,37.5,BOKHTAR
2001-07-18,33.81,BOKHTAR
2001-07-19,26.69,BOKHTAR
2001-07-20,30.81,BOKHTAR
2001-07-21,32.44,BOKHTAR
2001-07-22,25.06,BOKHTAR
2001-07-23,19.81,BOKHTAR
2001-07-24,18.75,BOKHTAR
2001-07-25,15.56,BOKHTAR
2001-07-26,16.44,BOKHTAR
2001-07-27,27.44,BOKHTAR
2001-07-28,20.69,BOKHTAR
2001-07-29,24.75,BOKHTAR
2001-07-30,25.25,BOKHTAR
2001-07-31,33.56,BOKHTAR
2001-08-01,31.69,BOKHTAR
2001-08-02,32.06,BOKHTAR
2001-08-03,23.06,BOKHTAR
2001-08-04,34.31,BOKHTAR
2001-08-05,34.19,BOKHTAR
2001-08-06,27.44,BOKHTAR
2001-08-07,31.62,BOKHTAR
2001-08-08,27.12,BOKHTAR
2001-08-09,34.62,BOKHTAR
2001-08-10,36.06,BOKHTAR
2001-08-11,32.31,BOKHTAR
2001-08-12,26.0,BOKHTAR
2001-08-13,31.19,BOKHTAR
2001-08-14,31.31,BOKHTAR
2001-08-15,36.31,BOKHTAR
2001-08-16,32.12,BOKHTAR
2001-08-17,37.19,BOKHTAR
2001-08-18,43.69,BOKHTAR
2001-08-19,44.38,BOKHTAR
2001-08-20,41.19,BOKHTAR
2001-08-21,35.56,BOKHTAR
2001-08-22,19.31,BOKHTAR
2001-08-23,30.94,BOKHTAR
2001-08-24,40.06,BOKHTAR
2001-08-25,41.31,BOKHTAR
2001-08-26,39.75,BOKHTAR
2001-08-27,36.44,BOKHTAR
2001-08-28,33.31,BOKHTAR
2001-08-29,29.5,BOKHTAR
2001-08-30,27.5,BOKHTAR
2001-08-31,36.62,BOKHTAR
2001-09-01,22.06,BOKHTAR
2001-09-02,11.06,BOKHTAR
2001-09-03,15.5,BOKHTAR
2001-09-04,28.69,BOKHTAR
2001-09-05,37.0,BOKHTAR
2001-09-06,27.81,BOKHTAR
2001-09-07,55.0,BOKHTAR
2001-09-08,57.25,BOKHTAR
2001-09-09,55.44,BOKHTAR
2001-09-10,36.44,BOKHTAR
2001-09-11,24.38,BOKHTAR
2001-09-12,23.81,BOKHTAR
2001-09-13,22.56,BOKHTAR
2001-09-14,42.31,BOKHTAR
2001-09-15,32.25,BOKHTAR
2001-09-16,38.0,BOKHTAR
2001-09-17,33.0,BOKHTAR
2001-09-18,26.94,BOKHTAR
2001-09-19,26.81,BOKHTAR
2001-09-20,26.0,BOKHTAR
2001-09-21,27.38,BOKHTAR
2001-09-22,27.06,BOKHTAR
2001-09-23,24.0,BOKHTAR
2001-09-24,24.88,BOKHTAR
2001-09-25,25.69,BOKHTAR
2001-09-26,24.38,BOKHTAR
2001-09-27,33.5,BOKHTAR
2001-09-28,40.81,BOKHTAR
2001-09-29,36.0,BOKHTAR
2001-09-30,50.75,BOKHTAR
2001-10-01,47.88,BOKHTAR
2001-10-02,30.88,BOKHTAR
2001-10-03,26.06,BOKHTAR
2001-10-04,25.56,BOKHTAR
2001-10-05,31.5,BOKHTAR
2001-10-06,43.81,BOKHTAR
2001-10-07,35.56,BOKHTAR
2001-10-08,33.44,BOKHTAR
2001-10-09,28.38,BOKHTAR
2001-10-10,20.25,BOKHTAR
2001-10-11,21.56,BOKHTAR
2001-10-12,40.38,BOKHTAR
2001-10-13,42.75,BOKHTAR
2001-10-14,33.5,BOKHTAR
2001-10-15,32.5,BOKHTAR
2001-10-16,48.38,BOKHTAR
2001-10-17,62.5,BOKHTAR
2001-10-18,58.81,BOKHTAR
2001-10-19,48.38,BOKHTAR
2001-10-20,31.81,BOKHTAR
2001-10-21,42.0,BOKHTAR
2001-10-22,45.31,BOKHTAR
2001-10-23,40.56,BOKHTAR
2001-10-24,71.44,BOKHTAR
2001-10-25,61.31,BOKHTAR
2001-10-26,46.44,BOKHTAR
2001-10-27,51.19,BOKHTAR
2001-10-28,73.38,BOKHTAR
2001-10-29,75.69,BOKHTAR
2001-10-30,73.5,BOKHTAR
2001-10-31,54.12,BOKHTAR
2001-11-01,58.56,BOKHTAR
2001-11-02,54.06,BOKHTAR
2001-11-03,57.12,BOKHTAR
2001-11-04,50.88,BOKHTAR
2001-11-05,51.62,BOKHTAR
2001-11-06,63.5,BOKHTAR
2001-11-07,67.69,BOKHTAR
2001-11-08,63.62,BOKHTAR
2001-11-09,88.81,BOKHTAR
2001-11-10,74.38,BOKHTAR
2001-11-11,74.75,BOKHTAR
2001-11-12,69.75,BOKHTAR
2001-11-13,70.19,BOKHTAR
2001-11-14,62.88,BOKHTAR
2001-11-15,45.44,BOKHTAR
2001-11-16,74.81,BOKHTAR
2001-11-17,67.38,BOKHTAR
2001-11-18,51.62,BOKHTAR
2001-11-19,58.12,BOKHTAR
2001-11-20,53.69,BOKHTAR
2001-11-21,84.38,BOKHTAR
2001-11-22,88.5,BOKHTAR
2001-11-23,65.56,BOKHTAR
2001-11-24,78.94,BOKHTAR
2001-11-25,92.06,BOKHTAR
2001-11-26,95.75,BOKHTAR
2001-11-27,93.06,BOKHTAR
2001-11-28,92.38,BOKHTAR
2001-11-29,76.0,BOKHTAR
2001-11-30,85.75,BOKHTAR
2001-12-01,96.19,BOKHTAR
2001-12-02,97.06,BOKHTAR
2001-12-03,98.19,BOKHTAR
2001-12-04,96.62,BOKHTAR
2001-12-05,93.06,BOKHTAR
2001-12-06,89.88,BOKHTAR
2001-12-07,97.5,BOKHTAR
2001-12-08,95.94,BOKHTAR
2001-12-09,97.94,BOKHTAR
2001-12-10,83.31,BOKHTAR
2001-12-11,80.12,BOKHTAR
2001-12-12,94.19,BOKHTAR
2001-12-13,98.69,BOKHTAR
2001-12-14,98.81,BOKHTAR
2001-12-15,81.38,BOKHTAR
2001-12-16,73.38,BOKHTAR
2001-12-17,86.31,BOKHTAR
2001-12-18,95.12,BOKHTAR
2001-12-19,97.12,BOKHTAR
2001-12-20,77.12,BOKHTAR
2001-12-21,76.56,BOKHTAR
2001-12-22,91.5,BOKHTAR
2001-12-23,95.25,BOKHTAR
2001-12-24,95.06,BOKHTAR
2001-12-25,96.94,BOKHTAR
2001-12-26,97.31,BOKHTAR
2001-12-27,98.25,BOKHTAR
2001-12-28,98.38,BOKHTAR
2001-12-29,99.69,BOKHTAR
2001-12-30,83.62,BOKHTAR
2001-12-31,86.25,BOKHTAR
2002-01-01,91.75,BOKHTAR
2002-01-02,98.62,BOKHTAR
2002-01-03,95.38,BOKHTAR
2002-01-04,81.94,BOKHTAR
2002-01-05,95.62,BOKHTAR
2002-01-06,98.5,BOKHTAR
2002-01-07,95.38,BOKHTAR
2002-01-08,92.25,BOKHTAR
2002-01-09,92.88,BOKHTAR
2002-01-10,91.75,BOKHTAR
2002-01-11,88.81,BOKHTAR
2002-01-12,91.75,BOKHTAR
2002-01-13,87.5,BOKHTAR
2002-01-14,82.62,BOKHTAR
2002-01-15,76.94,BOKHTAR
2002-01-16,81.81,BOKHTAR
2002-01-17,94.19,BOKHTAR
2002-01-18,84.31,BOKHTAR
2002-01-19,76.75,BOKHTAR
2002-01-20,85.38,BOKHTAR
2002-01-21,88.12,BOKHTAR
2002-01-22,91.62,BOKHTAR
2002-01-23,90.38,BOKHTAR
2002-01-24,79.12,BOKHTAR
2002-01-25,77.75,BOKHTAR
2002-01-26,91.31,BOKHTAR
2002-01-27,73.12,BOKHTAR
2002-01-28,73.25,BOKHTAR
2002-01-29,87.69,BOKHTAR
2002-01-30,87.81,BOKHTAR
2002-01-31,85.81,BOKHTAR
2002-02-01,59.0,BOKHTAR
2002-02-02,65.94,BOKHTAR
2002-02-03,70.38,BOKHTAR
2002-02-04,63.19,BOKHTAR
2002-02-05,63.69,BOKHTAR
2002-02-06,66.88,BOKHTAR
2002-02-07,63.69,BOKHTAR
2002-02-08,57.38,BOKHTAR
2002-02-09,67.0,BOKHTAR
2002-02-10,75.19,BOKHTAR
2002-02-11,94.06,BOKHTAR
2002-02-12,90.69,BOKHTAR
2002-02-13,86.25,BOKHTAR
2002-02-14,76.31,BOKHTAR
2002-02-15,73.88,BOKHTAR
2002-02-16,66.81,BOKHTAR
2002-02-17,58.12,BOKHTAR
2002-02-18,61.38,BOKHTAR
2002-02-19,62.31,BOKHTAR
2002-02-20,64.5,BOKHTAR
2002-02-21,84.88,BOKHTAR
2002-02-22,74.19,BOKHTAR
2002-02-23,58.75,BOKHTAR
2002-02-24,85.75,BOKHTAR
2002-02-25,94.19,BOKHTAR
2002-02-26,74.75,BOKHTAR
2002-02-27,72.44,BOKHTAR
2002-02-28,72.94,BOKHTAR
2002-03-01,72.88,BOKHTAR
2002-03-02,72.56,BOKHTAR
2002-03-03,71.31,BOKHTAR
2002-03-04,75.12,BOKHTAR
2002-03-05,66.75,BOKHTAR
2002-03-06,48.25,BOKHTAR
2002-03-07,49.75,BOKHTAR
2002-03-08,55.88,BOKHTAR
2002-03-09,62.56,BOKHTAR
2002-03-10,45.19,BOKHTAR
2002-03-11,54.0,BOKHTAR
2002-03-12,61.69,BOKHTAR
2002-03-13,62.81,BOKHTAR
2002-03-14,73.81,BOKHTAR
2002-03-15,78.5,BOKHTAR
2002-03-16,71.88,BOKHTAR
2002-03-17,69.81,BOKHTAR
2002-03-18,64.81,BOKHTAR
2002-03-19,80.69,BOKHTAR
2002-03-20,84.75,BOKHTAR
2002-03-21,76.5,BOKHTAR
2002-03-22,79.88,BOKHTAR
2002-03-23,74.5,BOKHTAR
2002-03-24,89.38,BOKHTAR
2002-03-25,91.38,BOKHTAR
2002-03-26,91.5,BOKHTAR
2002-03-27,91.75,BOKHTAR
2002-03-28,80.38,BOKHTAR
2002-03-29,76.62,BOKHTAR
2002-03-30,83.56,BOKHTAR
2002-03-31,86.62,BOKHTAR
2002-04-01,89.75,BOKHTAR
2002-04-02,86.19,BOKHTAR
2002-04-03,80.0,BOKHTAR
2002-04-04,80.0,BOKHTAR
2002-04-05,91.44,BOKHTAR
2002-04-06,87.38,BOKHTAR
2002-04-07,75.0,BOKHTAR
2002-04-08,69.44,BOKHTAR
2002-04-09,59.25,BOKHTAR
2002-04-10,59.88,BOKHTAR
2002-04-11,56.44,BOKHTAR
2002-04-12,69.69,BOKHTAR
2002-04-13,75.31,BOKHTAR
2002-04-14,77.44,BOKHTAR
2002-04-15,88.38,BOKHTAR
2002-04-16,89.88,BOKHTAR
2002-04-17,86.0,BOKHTAR
2002-04-18,83.75,BOKHTAR
2002-04-19,83.38,BOKHTAR
2002-04-20,82.81,BOKHTAR
2002-04-21,80.62,BOKHTAR
2002-04-22,78.81,BOKHTAR
2002-04-23,80.56,BOKHTAR
2002-04-24,87.75,BOKHTAR
2002-04-25,74.69,BOKHTAR
2002-04-26,69.88,BOKHTAR
2002-04-27,67.69,BOKHTAR
2002-04-28,70.88,BOKHTAR
2002-04-29,62.62,BOKHTAR
2002-04-30,58.38,BOKHTAR
2002-05-01,63.44,BOKHTAR
2002-05-02,70.88,BOKHTAR
2002-05-03,73.56,BOKHTAR
2002-05-04,63.06,BOKHTAR
2002-05-05,63.62,BOKHTAR
2002-05-06,61.12,BOKHTAR
2002-05-07,57.06,BOKHTAR
2002-05-08,58.25,BOKHTAR
2002-05-09,66.88,BOKHTAR
2002-05-10,66.19,BOKHTAR
2002-05-11,63.19,BOKHTAR
2002-05-12,62.31,BOKHTAR
2002-05-13,52.94,BOKHTAR
2002-05-14,73.19,BOKHTAR
2002-05-15,83.25,BOKHTAR
2002-05-16,71.38,BOKHTAR
2002-05-17,66.56,BOKHTAR
